"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE"
"C18373",0.00163224265275734,0.636364,0.00281486970623927,0,0.00613511111111111,0,0.583333,0,0.5,0,0,0.0195530726256983,0.0884808013355593,0.00128317001440308,0.00185451369904671,0,1
"C18374",0.067031573234533,0.833333,0.00134177359222359,0.00161427826673618,0,0.093827862952919,0.166667,0.166667,0,0.333333333333333,0.0487804878048781,0.00558659217877095,0.0818030050083473,0.0696545057589882,0.00621470623271181,0,0
"C18375",0.00969255458696825,1,0.00832715295015841,0,0.0181493333333333,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.0058128551903593,0.00313739622607464,0,1
"C18376",0.000294406459436065,0.090909,0.00232465333607126,0.00279677389677696,0,0,0.083333,0.083333,0,0,0,0.00558659217877095,0.131886477462437,0.00857140177289594,0.00074967576883126,0,1
"C18377",0.000328758727468924,0.545455,0.000713709357565737,0.000858658652519243,0,0.000387804927730414,0.083333,0.083333,0,0.0555553333333333,0.00813008130081301,0.00279329608938547,0.0317195325542571,0.0021740187064235,0.000778166694066644,0.333333,1
"C18378",0.00014013283533027,0.333333,0,0,0,0.00194855528298223,0,0,0,0.074074,0.016260162601626,0,0.0383973288814691,0.00568543286591367,0.000592623856439917,1,0.5
"C18379",0.00710793368296534,0.818182,0.0324752031879562,0.027772700788126,0.0204675555555556,0,0.75,0.666667,0.5,0,0,0.0782122905027933,0.00834724540901502,0.0376021081492515,0.00258478323872449,0.875,1
"C18380",0.0273103746717684,0.727273,0,0,0,0.0468735942475695,0,0,0,0.222222,0.178861788617886,0,0.0651085141903172,0.0643997803739769,0.00244544642283392,0.285714,1
"C18381",0.0544155238767532,1,0.00746132154095152,0,0.0162622222222222,0,0.75,0,0.75,0,0,0.0251396648044693,0.0317195325542571,0.0137063128005621,0.0108557471434709,0,1
"C18382",0.0575105139076402,1,0.00935978843207638,0.0112606949001809,0,0.0418446286564999,0.166667,0.166667,0,0.166666666666667,0.040650406504065,0.0139664804469274,0.0984974958263773,0.0158882580376356,0.00405847025833989,0,1
"C18383",0.0522667848508266,1,0.00259973731417302,0.00222515256524272,0.00163511111111111,0.000386203942072114,0.25,0.166667,0.083333,0.0555553333333333,0.00813008130081301,0.0111731843575419,0.0317195325542571,0.00904730196280013,0.00643615253652353,0,1
"C18384",0.0248221182401563,0.818182,0.0317360042104774,0.0300039866294581,0.0148142222222222,0.02298780132599,0.5,0.25,0.25,0.222222,0.0813008130081301,0.0223463687150838,0.0484140233722871,0.0283844122061457,0.0109302855299873,0,1
"C18385",0.0583470177722637,1,0.0124134448976612,0.0114527891073017,0.00630755555555555,0,0.583333,0.333333,0.25,0,0,0.0223463687150838,0.0383973288814691,0.00734543132443477,0.00433777042314185,0,1
"C18386",0.0116113332528312,0.727273,0.00239602427182783,0,0.00522222222222222,0.00576568349828929,0.909091,0,0.909091,0.060606,0.00813008130081301,0.0279329608938547,0.0383973288814691,0.0123839207285571,0.00158516751855354,0,0.833333333333333
"C18387",0.0203308379435538,0.909091,0.00550433048250627,0.00662222085927198,0,0.0389984090989433,0.25,0.25,0,0.111111333333333,0.016260162601626,0.0167597765363128,0.131886477462437,0.112935851089683,0.00275026250515412,0.222222,1
"C18388",0.00891768678072361,1,0.0321805431817612,0.00331196908828851,0.0641386666666667,0,1,0.285714,0.857143,0,0,0.0251396648044693,0.0317195325542571,0.0241628361630492,0.0013437119716049,0.166667,0.166666666666667
"C18390",0.00246789860042903,0.272727,0,0,0,0.0502932028960552,0,0,0,0.111111333333333,0.016260162601626,0,0.115191986644407,0.111978756242041,0.001080529729009,0,1
"C18391",0.105363564555191,1,0.00448556135382101,0,0.00977644444444445,0.00655391228002494,0.75,0,0.75,0.111111333333333,0.016260162601626,0.0251396648044693,0.0651085141903172,0.0104476240281079,0.0107829616254443,0,1
"C18392",0.000757698157503718,0.727273,0.00407833918608993,0,0.00888888888888889,0,0.666667,0,0.666667,0,0,0.0223463687150838,0.0984974958263773,0.00574063238981604,0.00195738925361925,0.375,1
"C18393",0.000464440195723703,0.181818,0.00237930308116486,0,0.00518577777777778,0,0.166667,0,0.166667,0,0,0.00558659217877095,0.0984974958263773,0.0133658166495247,0.00161096876636332,0.666667,1
"C18394",0.00995106633304883,1,0.0367648003438856,0.0199589070502009,0.0439724444444444,0.00549363416568787,0.916667,0.416667,0.833333,0.111111333333333,0.040650406504065,0.0977653631284916,0.0317195325542571,0.0251130421478678,0.00177953841074632,0.583333,1
"C18395",0.00614719698809984,1,0.00314032117328924,0,0.00684444444444444,0,0.916667,0,0.916667,0,0,0.0307262569832402,0.0484140233722871,0.00586143538246177,0.00212086818469271,0.090909,1
"C18396",0.00220842299012291,1,0.0157907175776623,0,0.0344164444444444,0,1,0,1,0,0,0.053072625698324,0.0984974958263773,0.0131089912995298,0.000868090051686545,0.333333,1
"C18397",0.013995564815131,1,0.033669136984684,0.0223116317581036,0.0329631111111111,0,0.916667,0.5,0.833333,0,0,0.0865921787709497,0.0651085141903172,0.0216578370460435,0.00215022714171225,0.181818,1
"C18398",0.00217329170134442,0.363636,0.00396761227718759,0.00477340611487626,0,0,0.166667,0.166667,0,0,0,0.00558659217877095,0.0717863105175292,0.00927382678926025,0.00222469896293979,0,1
"C18399",0.00772701986788464,1,0.00727331010447278,0,0.0158524444444444,0,1,0,1,0,0,0.0446927374301676,0.0884808013355593,0.00759479162521318,0.00219501094880406,0,1
"C18400",0.0400789018362318,0.9,0,0,0,0.0413276863493463,0,0,0,0.333333333333333,0.390243902439024,0,0.0383973288814691,0.0241258101592958,0.00345177830057057,0.125,0.666666666666667
"C18401",0.084380835172582,1,0.0379995175324743,0.0319421018737158,0.0249546666666667,0,0.666667,0.083333,0.666667,0,0,0.0558659217877095,0.215358931552588,0.0137732822993,0.00429451791871696,0,1
"C18402",0.00885362528181909,1,0.0397583013064756,0.0305056886135729,0.0313902222222222,0.0587277040715656,1,0.916667,0.666667,0.555555333333333,0.268292682926829,0.173184357541899,0.0651085141903172,0.0927869866454566,0.00149978202635339,0.916667,1
"C18403",0.0700462222546576,1,0.00727514535710652,0.00111993621392867,0.0148151111111111,0.0235020027412839,1,0.083333,1,0.0555553333333333,0.032520325203252,0.0391061452513966,0.115191986644407,0.0237018154420945,0.00530402563868862,0,1
"C18404",0.0021857843899446,0.454545,0.00207995298490586,0.00250237664448465,0,0,0.166667,0.166667,0,0,0,0.0139664804469274,0.0317195325542571,0.00548036372233671,0.000541955578342972,0,1
"C18405",0.0536326799693254,1,0.00611750877913489,0,0.0133333333333333,0,0.833333,0,0.833333,0,0,0.0279329608938547,0.0317195325542571,0.0101839940794685,0.014757422183287,0,1
"C18406",0.0549895280497292,1,0.00917626316870234,0,0.02,0,0.666667,0,0.666667,0,0,0.0335195530726257,0.0317195325542571,0.00992970801100074,0.0164474381463484,0,1
"C18407",0.0960890807066627,1,0,0,0,0.0181085342371553,0,0,0,0.242424,0.0487804878048781,0,0.0651085141903172,0.00755860924903005,0.00507167910522392,0,0.833333333333333
"C18408",0.0405735493950006,0.875,0,0,0,0.0205860950142886,0,0,0,0.0833333333333333,0.00813008130081301,0,0.0818030050083473,0.00248046307956338,0.00273516774614571,0,0.333333333333333
"C18409",0.00600204906559268,0.909091,0.0202803572706694,0.00612199086141863,0.0331111111111111,0,0.833333,0.333333,0.75,0,0,0.0502793296089385,0.0317195325542571,0.0216776088845728,0.00214298923321437,0.444444,1
"C18410",0.000632204348147115,0.363636,0.00203916959304496,0,0.00444444444444444,0,0.181818,0,0.181818,0,0,0.00558659217877095,0.0984974958263773,0.00802066014590914,0.00104777460728632,0.333333,0.833333333333333
"C18412",0.0412326210055156,1,0.0246213415003435,0.0296217608635653,0,0,0.583333,0.583333,0,0,0,0.058659217877095,0.0383973288814691,0.00737718943688993,0.00385509865540903,0,1
"C18413",0.055505029103774,1,0,0,0,0.029450602701495,0,0,0,0.277778,0.0813008130081301,0,0.0651085141903172,0.0164438920342023,0.00361653203676249,0,1
"C18414",0.0000229628639534512,0.181818,0.000140702701920102,0.000169278420068079,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.282136894824708,0.0000882081136250178,0.0000620960959056313,0,1
"C18415",0.0387423029914665,1,0.00220107965873273,0.00264810328436935,0,0.0577752128374935,0.166667,0.166667,0,0.333333333333333,0.113821138211382,0.00279329608938547,0.0484140233722871,0.0292715894719884,0.00241292051029411,0.2,0
"C18416",0.0115395815825015,1,0.0246409175284367,0,0.0537057777777778,0,0.833333,0,0.833333,0,0,0.0279329608938547,0.0317195325542571,0.0247634058963869,0.00245523341805093,0.083333,1
"C18417",0.0596299154901491,1,0.0234192510252435,0.0277859486644791,0.000705777777777778,0,0.416667,0.416667,0.083333,0,0,0.0754189944134078,0.0467445742904841,0.0214729345839347,0.00360020937983093,0,1
"C18419",0.0598994593987767,1,0.00894848792515921,0,0.0195035555555556,0.0133935048855762,1,0,1,0.111111333333333,0.016260162601626,0.0502793296089385,0.0584307178631052,0.015922551015339,0.00560694027816598,0,1
"C18420",0.141369496499636,1,0.0121269415698384,0.0145898371615198,0,0.00734735314348597,0.416667,0.416667,0,0.166666666666667,0.032520325203252,0.0335195530726257,0.115191986644407,0.0829563889832517,0.0187266428645097,0.083333,1
"C18421",0.00101327929422995,1,0.00428225614539442,0,0.00933333333333333,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.00584415937242934,0.00208124320057685,0.5,1
"C18422",0.00115850987117955,1,0.00425778611027788,0,0.00928,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.00404289722208097,0.0022523421557939,0.25,1
"C18423",0.021585863575211,1,0,0,0,0.0209626185789484,0,0,0,0.222222,0.0569105691056911,0,0.015025041736227,0.0202531962542451,0.00288574109952705,0.090909,1
"C18424",0.104524933310153,0.818182,0.00112154327617473,0.0013493207396731,0,0.123202565365313,0.090909,0.090909,0,0.181818,0.0487804878048781,0.00279329608938547,0.115191986644407,0.0625073852321216,0.00994029944866917,0,0.833333333333333
"C18425",0.00900074094718975,1,0.0154059262754547,0,0.0335777777777778,0,1,0,1,0,0,0.0977653631284916,0.0884808013355593,0.0166755570938976,0.00211463219765756,0,1
"C18426",0.0511864078459974,1,0,0,0,0.0211912567948631,0,0,0,0.277778,0.040650406504065,0,0.0383973288814691,0.0251305224305166,0.00365206029773681,0,1
"C18427",0.0754889049129515,1,0,0,0,0.00327828323378116,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0984974958263773,0.0080045989674642,0.00531565957854499,0,1
"C18428",0.0258858309751226,1,0,0,0,0.0387503313581652,0,0,0,0.666666666666667,0.219512195121951,0,0.0818030050083473,0.0330276955902555,0.00212597791478651,0.375,0.666666666666667
"C18429",0.0398105651865824,0.727273,0.0170768218399957,0,0.0372195555555556,0,1,0,1,0,0,0.0614525139664804,0.0317195325542571,0.0433533254330518,0.0853473650397399,0,1
"C18430",0.0253124420368656,1,0.00217110386571497,0,0.004732,0,0.5,0,0.5,0,0,0.0251396648044693,0.0818030050083473,0.00362996690029278,0.00234788597438999,0,1
"C18431",0.0220143254579144,0.454545,0,0,0,0.0237016194909531,0,0,0,0.111111333333333,0.040650406504065,0,0.0383973288814691,0.00359441607171331,0.00349964257804129,0,1
"C18433",0.00299933809860385,0.454545,0.000566685229907195,0.000681774970100279,0,0.00808641688313556,0.083333,0.083333,0,0.0555553333333333,0.00813008130081301,0.00279329608938547,0.148580968280467,0.0239724379375351,0.00130789843269082,1,1
"C18434",0.00321436615120654,0.909091,0.00572659996814817,0,0.0124813333333333,0,0.909091,0,0.909091,0,0,0.0307262569832402,0.0484140233722871,0.00377231173269202,0.0020902581771751,0,0.833333333333333
"C18435",0.232974080402847,1,0.122470486588687,0.143233585819866,0.00744533333333333,0.0120493312139852,1,0.583333,0.916667,0.0555553333333333,0.00813008130081301,0.170391061452514,0.348914858096828,0.0325380348666467,0.0139713355155506,0,1
"C18436",0.0419440382940741,1,0.00475452782314364,0,0.0103626666666667,0.0165338018924011,0.25,0,0.166667,0.222222,0.0569105691056911,0.00837988826815642,0.0484140233722871,0.0335428652733292,0.00428167263718801,0,1
"C18437",0.297150065740004,1,0.0151080035979108,0,0.0329284444444444,0.0975725221809344,0.583333,0,0.583333,0.111111333333333,0.040650406504065,0.0195530726256983,0.365609348914858,0.0261894552903805,0.0242329966827925,0,1
"C18438",0.058035592269513,1,0.00407833918608993,0.00490662087153853,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0383973288814691,0.00607619023408638,0.00949926391575461,0,1
"C18439",0.00108151820326827,0.545455,0.00590910564672569,0,0.0128791111111111,0,0.416667,0,0.416667,0,0,0.0139664804469274,0.0884808013355593,0.00675041052728937,0.00107766572015441,0.363636,1
"C18440",0.0228700781978661,1,0.000555061963226839,0.000667791100616394,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.015025041736227,0.00316409288594061,0.00289144731271966,0,1
"C18441",0.000598197243805593,1,0.00410933456390421,0,0.00895644444444445,0,0.916667,0,0.916667,0,0,0.0307262569832402,0.131886477462437,0.00414803391865161,0.000938169610883787,0.9,1
"C18442",0.0555962264132158,0.571429,0.00389481392271588,0.0046858229323193,0,0.0347884464051295,0.142857,0.142857,0,0.095238,0.016260162601626,0.00558659217877095,0.0651085141903172,0.00337124712435774,0.00463980632489595,0,0.166666666666667
"C18443",0.14350220728531,0.727273,0.00764586638912209,0.00919868747891686,0,0.0848303274355573,0.166667,0.166667,0,0.222222,0.349593495934959,0.0195530726256983,0.165275459098498,0.0405376455287573,0.0233180175887779,0,1
"C18444",0.00115525772869239,1,0.00700964547609206,0,0.0152777777777778,0,0.916667,0,0.916667,0,0,0.0614525139664804,0.131886477462437,0.00664359868091408,0.00202757559736072,0.909091,1
"C18445",0.00929424913032823,0.272727,0.0155733420990437,0.0187361771290135,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0383973288814691,0.0062014786086061,0.00217706384230016,0,1
"C18446",0.000635841668738034,0.272727,0,0,0,0.0132799465990307,0,0,0,0.111111333333333,0.016260162601626,0,0.0317195325542571,0.0134060489900803,0.000194070733259415,0.090909,1
"C18447",0.186593520117726,0.875,0.0128021106220956,0.00318930356650005,0.0221248888888889,0.103185637130269,0.875,0.125,0.75,0.5,0.113821138211382,0.0698324022346369,0.165275459098498,0.0175706774120052,0.0134388179816318,0,0.333333333333333
"C18449",0.00268282141827781,0.818182,0.00287013120221079,0,0.00625555555555556,0,0.416667,0,0.416667,0,0,0.0139664804469274,0.0317195325542571,0.00684504619974451,0.00312529911692844,0.111111,1
"C18451",0.00043313647978834,0.363636,0,0,0,0.00158909583751756,0,0,0,0.0555553333333333,0.00813008130081301,0,0.131886477462437,0.0063776579537515,0.000848335591577271,0.5,1
"C18452",0.0270004032360514,1,0.000930880919225026,0.00111993621392867,0,0,0.083333,0.083333,0,0,0,0.00279329608938547,0.0317195325542571,0.00204837160781773,0.0245950760456674,0,1
"C18453",0.0212315929291857,1,0.00358893848375914,0,0.00782222222222222,0,0.416667,0,0.416667,0,0,0.0139664804469274,0.0317195325542571,0.00310707383540028,0.00252889645662186,0,1
"C18454",0.00338557863226512,0.727273,0.00407874702000854,0,0.00888977777777778,0,0.25,0,0.25,0,0,0.00837988826815642,0.0383973288814691,0.00871988012669637,0.00223615984089785,0.222222,1
"C18455",0.00323627230909567,1,0.00932532646595392,0,0.0203248888888889,0,1,0,0.875,0,0,0.0251396648044693,0.0484140233722871,0.00718049316386866,0.00146667000945524,0.666667,0.333333333333333
"C18456",0.0281427902922322,1,0,0,0,0.0119429543237795,0,0,0,0.111111333333333,0.016260162601626,0,0.0383973288814691,0.011807140228064,0.00400543976320423,0,1
"C18457",0.0362955668164818,1,0.0089707148737234,0,0.019552,0,1,0,1,0,0,0.0335195530726257,0.0317195325542571,0.00321256787596981,0.00429869827382783,0,1
"C18458",0.112588612021316,1,0,0,0,0.299709425155019,0,0,0,0.277778,0.186991869918699,0,0.115191986644407,0.247859025139597,0.00687313140849655,0.3,1
"C18459",0.00815496823229542,1,0.00915954197803937,0.00525008433254623,0.0104524444444444,0,0.454545,0.181818,0.272727,0,0,0.0195530726256983,0.0584307178631052,0.00646788738247398,0.00254994000079773,0,0.833333333333333
"C18460",0.0281689414436525,1,0.067333583879304,0.0594540157625196,0.0390484444444444,0,0.833333,0.583333,0.5,0,0,0.0782122905027933,0.0651085141903172,0.0630031119908691,0.00272052925908005,0.25,1
"C18461",0.201566565506311,1,0.00469457623710812,0,0.010232,0.0809651255027902,1,0,0.888889,0.148148,0.0569105691056911,0.0251396648044693,0.131886477462437,0.0118604497028741,0.0265300298914111,0,0.5
"C18462",0.00105668085838892,0.666667,0.00433976072791829,0,0.00945866666666667,0,0.666667,0,0.5,0,0,0.0139664804469274,0.0818030050083473,0.00381812709759297,0.00112253389214046,1,0
"C18463",0.0460370693222536,1,0,0,0,0.0231178521663157,0,0,0,0.111111333333333,0.024390243902439,0,0.0317195325542571,0.0273199698805825,0.00431227627087635,0.083333,1
"C18464",0.0416081149388014,0.555556,0,0,0,0.0380819675363845,0,0,0,0.296296,0.105691056910569,0,0.0651085141903172,0.00432861422376737,0.00374881248704194,0,0.5
"C18465",0.000634918186511373,1,0,0,0,0.000830736217478808,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0317195325542571,0.000993995500049965,0.000669361253319404,0.111111,1
"C18466",0.00294794683256246,1,0.0113194304109926,0.00274770768806158,0.0196933333333333,0,0.916667,0.083333,0.916667,0,0,0.108938547486034,0.0884808013355593,0.0104052188191682,0.00216086641082749,0.583333,1
"C18467",0.00228104479012938,1,0.00395802818010027,0,0.00862666666666667,0,0.833333,0,0.75,0,0,0.0279329608938547,0.0984974958263773,0.00242961215118111,0.00200880751023537,0.083333,1
"C18468",0.00313512007550083,0.636364,0.0137578694103558,0,0.0299857777777778,0,0.583333,0,0.5,0,0,0.0363128491620112,0.0317195325542571,0.0159845556110586,0.00256007236071055,1,1
"C18469",0.00496790435578283,1,0.0166396238792469,0,0.0362666666666667,0,1,0,1,0,0,0.0335195530726257,0.0818030050083473,0.0136826856096665,0.0020275627711745,0.416667,1
"C18470",0.00117773973703629,0.454545,0.0069433724643181,0.00291943941856543,0.00984444444444444,0,0.416667,0.083333,0.416667,0,0,0.0167597765363128,0.0818030050083473,0.00814205046422256,0.00127503678818281,0.4,1
"C18471",0.0203058176981515,1,0,0,0,0.00616482004662382,0,0,0,0.222222,0.0569105691056911,0,0.015025041736227,0.0121792607413944,0.00265975797733119,0.083333,1
"C18472",0.112859818733578,0.909091,0,0,0,0.0236398775276224,0,0,0,0.121212,0.016260162601626,0,0.0984974958263773,0.0636837445042191,0.166857739813322,0,0.833333333333333
"C18473",0.00341308349961405,1,0.0112154327617473,0,0.0244444444444444,0,0.916667,0,0.916667,0,0,0.0307262569832402,0.0818030050083473,0.00988955476915542,0.00234007579549176,0.583333,1
"C18474",0.0100073148341362,1,0.0126559021622743,0.00537274985433469,0.0178506666666667,0,1,0.083333,1,0,0,0.0363128491620112,0.0818030050083473,0.00812438292346053,0.00213576459589284,0.166667,1
"C18475",0.0509683985096205,1,0,0,0,0.0293096104842668,0,0,0,0.166666666666667,0.040650406504065,0,0.0550918196994992,0.0132981764875698,0.0046749149470859,0,1
"C18476",0.00131239180564992,1,0.00596457105965652,0.0071759330246251,0,0,0.833333,0.833333,0,0,0,0.0307262569832402,0.0651085141903172,0.00609692476227761,0.00253665412668427,0.833333,1
"C18477",0.0201629421951756,1,0.0724402762911665,0.0871523812444417,0,0,0.916667,0.916667,0,0,0,0.11731843575419,0.348914858096828,0.0679445512008891,0.00299216838211842,1,1
"C18478",0.0527716236918459,0.545455,0.00306793065273615,0.00123573246649698,0.004448,0.0401306650599395,0.363636,0.090909,0.181818,0.060606,0.016260162601626,0.0111731843575419,0.165275459098498,0.00857653236523655,0.005948750916304,0,0.833333333333333
"C18479",0.196851838429306,1,0.01972896581271,0.00533595019779815,0.0333333333333333,0.093776148163075,0.5,0.083333,0.333333,0.333333333333333,0.0975609756097561,0.0167597765363128,0.131886477462437,0.0401427284398512,0.0262669539883693,0,1
"C18480",0.0173873651108906,1,0.0778147116705958,0,0.1696,0,1,0,1,0,0,0.0335195530726257,0.0767946577629382,0.0637595467974192,0.0134127158288758,0.25,1
"C18481",0.000154186033502242,0.636364,0.0008299420243693,0.000998497347358091,0,0,0.166667,0.166667,0,0,0,0.00558659217877095,0.115191986644407,0.000575716275846708,0.000242791119396293,0,1
"C18482",0.00549771959439022,1,0.0159715919205654,0,0.0348106666666667,0,1,0,1,0,0,0.0335195530726257,0.0884808013355593,0.0144774184068819,0.00263455899749196,0.666667,1
"C18483",0.00163166548949377,1,0.00478348403136488,0,0.0104257777777778,0,1,0,1,0,0,0.0670391061452514,0.0651085141903172,0.00442764872691553,0.00204042600936416,0.416667,1
"C18484",0.00572432599051572,1,0.0152770507571743,0,0.0332968888888889,0,0.833333,0,0.833333,0,0,0.0279329608938547,0.0317195325542571,0.0181891317738165,0.00217045563410581,0.727273,1
"C18486",0.0634890912120738,1,0.00211890112413302,0.00254923487380784,0,0.125395930928096,0.083333,0.083333,0,0.277778,0.0650406504065041,0.00279329608938547,0.0818030050083473,0.116400706687617,0.0052048773869187,0.083333,1
"C18487",0.149028069929666,1,0.0183158212847299,0.0220356343340796,0,0.0203292064638657,0.416667,0.416667,0,0.277778,0.040650406504065,0.0279329608938547,0.165275459098498,0.0126402763560266,0.00862805517688939,0,1
"C18488",0.101300000150815,1,0,0,0,0.0206594244894726,0,0,0,0.111111333333333,0.016260162601626,0,0.0818030050083473,0.01549572254544,0.00671815591168635,0,1
"C18490",0.0313595390863973,1,0.0105425067960425,0,0.0229777777777778,0.0519092502428489,0.5,0,0.416667,0.111111333333333,0.016260162601626,0.0167597765363128,0.0484140233722871,0.0417928007397089,0.00488182331851432,0.166667,1
"C18491",0.024576957287024,1,0.00997011189127474,0.00579300193198197,0.0112355555555556,0.00280345243313984,0.833333,0.333333,0.75,0.166666666666667,0.0487804878048781,0.0391061452513966,0.0317195325542571,0.0142526591259359,0.00214196629251178,0,1
"C18492",0.0117533330073086,0.8,0.0239953164352787,0.0213391395013647,0.0136404444444444,0.00208369721781779,0.7,0.5,0.5,0.2,0.032520325203252,0.0865921787709497,0.00834724540901502,0.0211780137414931,0.00517386166619033,0,0.666666666666667
"C18493",0.144781678572211,1,0.0312612855292165,0.00942169339752829,0.0510666666666667,0.0145700352302722,0.5,0.083333,0.416667,0.111111333333333,0.016260162601626,0.0195530726256983,0.0984974958263773,0.0151376241317636,0.112667755480454,0,1
"C18494",0.00233893866074984,0.636364,0.00910733923645742,0.00217044374252507,0.0159177777777778,0,0.583333,0.083333,0.416667,0,0,0.0251396648044693,0.131886477462437,0.0144862945360812,0.00249837665122201,0.8,1
"C18495",0.0740901913072044,1,0.0142513484518726,0,0.0310613333333333,0.0201294896870667,1,0,1,0.111111333333333,0.0650406504065041,0.0335195530726257,0.0383973288814691,0.00156795001576447,0.154375739068253,0.083333,1
"C18496",0.0115374536769636,1,0.011962584500639,0,0.0260728888888889,0,1,0,0.875,0,0,0.0223463687150838,0.0317195325542571,0.00309317596330687,0.00216650947468491,0,0.333333333333333
"C18497",0.109008867496262,1,0,0,0,0.0211357248297285,0,0,0,0.111111333333333,0.016260162601626,0,0.0818030050083473,0.00950703458925425,0.00711409420739938,0,1
"C18498",0.00446296416592371,0.4,0.0057096748605259,0.00686926922015395,0,0,0.1,0.1,0,0,0,0.00279329608938547,0.0818030050083473,0.00737347087087761,0.00179225964473144,0,0.666666666666667
"C18499",0.00254617367022928,0.818182,0.00533874991155102,0,0.011636,0,0.666667,0,0.5,0,0,0.0223463687150838,0.0317195325542571,0.00456268258697281,0.00204569741484402,0,1
"C18500",0.0644965831199623,1,0.0170556144762281,0,0.0371733333333333,0.00810747703843398,1,0,1,0.0555553333333333,0.00813008130081301,0.0670391061452514,0.0450751252086811,0.0229420333721269,0.00992199369320517,0,1
"C18501",0.0616625923977943,0.833333,0.00476227666759721,0.00572946119169554,0,0.035305963226536,0.333333,0.333333,0,0.333333333333333,0.0487804878048781,0.0139664804469274,0.0651085141903172,0.00366257581677155,0.00269581419292367,0,0
"C18502",0.0520460399359716,0.833333,0,0,0,0.0284583305824282,0,0,0,0.222222,0.016260162601626,0,0.0484140233722871,0.00403648474563204,0.0020981596052267,0,0
"C18503",0.0599849960866955,1,0,0,0,0.00373218282183774,0,0,0,0.222222,0.040650406504065,0,0.0383973288814691,0.00895297182192847,0.00548335824635619,0,1
"C18504",0.0554947835237512,1,0,0,0,0.0698285765980147,0,0,0,0.444444666666667,0.138211382113821,0,0.0984974958263773,0.0551027924492578,0.00444570572494577,0.166667,1
"C18505",0.225948675500264,0.857143,0,0,0,0.124644711463095,0,0,0,0.095238,0.040650406504065,0,0.198664440734558,0.00757058215582586,0.0257374768364536,0,0.166666666666667
"C18506",0.0146935838395748,1,0.00815463920258681,0,0.0177733333333333,0,1,0,0.916667,0,0,0.0391061452513966,0.0317195325542571,0.0106189095447241,0.00255756895091989,0,1
"C18507",0.00286708631709919,1,0.0169797573673668,0,0.037008,0,1,0,1,0,0,0.0335195530726257,0.0651085141903172,0.0160033308886438,0.000981440477695678,0.333333,1
"C18508",0.122012611139663,1,0.00134585193140968,0.00161918488760772,0,0.0371338702406101,0.083333,0.083333,0,0.388888666666667,0.113821138211382,0.00279329608938547,0.0984974958263773,0.0130737217524307,0.00706184658078899,0,1
"C18509",0.0523958295979547,1,0,0,0,0.00119975375904584,0,0,0,0.111111333333333,0.016260162601626,0,0.0383973288814691,0.0143843615738626,0.00454170444125038,0,1
"C18510",0.00507785461389827,1,0.0214577737936935,0,0.046768,0,1,0,1,0,0,0.0642458100558659,0.0651085141903172,0.0183383608950364,0.00236081706048715,0.833333,1
"C18511",0.00204937068945005,0.888889,0.00324146398510427,0,0.00706488888888889,0,0.888889,0,0.777778,0,0,0.0223463687150838,0.0484140233722871,0.0023146582242557,0.00160636446653415,0,0.5
"C18512",0.00377993153666367,1,0.0093697803630823,0,0.0204217777777778,0,1,0,1,0,0,0.0363128491620112,0.0317195325542571,0.00781800349327968,0.00233176053970343,0.666667,1
"C18513",0.133241783175893,1,0.0466166403987637,0.0370177558342789,0.0345408888888889,0.0163350559833792,1,0.666667,0.916667,0.111111333333333,0.024390243902439,0.136871508379888,0.131886477462437,0.010259217997852,0.011237766043087,0,1
"C18514",0.000770097374116885,0.454545,0.00221963610202944,0.00267042840933485,0,0,0.333333,0.333333,0,0,0,0.0111731843575419,0.0317195325542571,0.0033580934149809,0.00179363755668155,0,1
"C18515",0.00346832533890884,0.454545,0.0137576654933965,0.0165517495170045,0,0,0.416667,0.416667,0,0,0,0.0223463687150838,0.0183639398998331,0.0106070288080356,0.00218785533730508,1,1
"C18516",0.00998241274152657,1,0.0114599291959534,0,0.0249773333333333,0,1,0,1,0,0,0.0391061452513966,0.0317195325542571,0.00735014483471765,0.00255362509497733,0,1
"C18517",0.177519235358649,1,0.0206427177073535,0.0248351068723359,0,0.069897347721273,0.555556,0.555556,0,0.222222,0.138211382113821,0.0754189944134078,0.131886477462437,0.0140800556852207,0.0314841192543223,0,0.5
"C18518",0.0120396462105037,0.363636,0,0,0,0.0159526560635075,0,0,0,0.0555553333333333,0.00813008130081301,0,0.0383973288814691,0.000250853141068144,0.00409585603901322,0,1
